date_time,home_team,away_team,odd_home,odd_away,score_home,score_away,overtime
2015-01-17T02:00:00.000Z,Indiana Pacers,Detroit Pistons,1.88,1.95,96,98,false
2015-01-17T02:00:00.000Z,Orlando Magic,Memphis Grizzlies,2.84,1.44,96,106,false
2015-01-17T02:00:00.000Z,Philadelphia 76ers,New Orleans Pelicans,3.34,1.34,96,81,false
2015-01-17T02:00:00.000Z,Washington Wizards,Brooklyn Nets,1.18,5.16,80,102,false
2015-01-16T05:30:00.000Z,Los Angeles Lakers,Cleveland Cavaliers,3.13,1.38,102,109,false
2015-01-16T03:00:00.000Z,Houston Rockets,Oklahoma City Thunder,2.2,1.7,112,101,false
2015-01-15T22:00:00.000Z,Milwaukee Bucks,New York Knicks,1.3,3.65,95,79,false
2015-01-15T05:30:00.000Z,Golden State Warriors,Miami Heat,1.05,11.67,104,89,false
2015-01-15T05:30:00.000Z,Portland Trail Blazers,Los Angeles Clippers,1.59,2.42,94,100,false
2015-01-15T04:00:00.000Z,Denver Nuggets,Dallas Mavericks,1.47,2.76,114,107,false
2015-01-15T03:00:00.000Z,Boston Celtics,Atlanta Hawks,2.96,1.42,91,105,false
2015-01-15T03:00:00.000Z,Chicago Bulls,Washington Wizards,1.41,2.98,99,105,false
2015-01-15T02:30:00.000Z,Brooklyn Nets,Memphis Grizzlies,3.35,1.34,92,103,false
2015-01-15T02:30:00.000Z,Detroit Pistons,New Orleans Pelicans,1.55,2.51,94,105,false
2015-01-15T02:30:00.000Z,Toronto Raptors,Philadelphia 76ers,1.02,18.08,100,84,false
2015-01-15T02:00:00.000Z,Charlotte Hornets,San Antonio Spurs,2.67,1.49,93,98,false
2015-01-15T02:00:00.000Z,Orlando Magic,Houston Rockets,4.6,1.21,120,113,false
2015-01-14T05:30:00.000Z,Los Angeles Lakers,Miami Heat,2.16,1.72,75,78,false
2015-01-14T05:00:00.000Z,Sacramento Kings,Dallas Mavericks,2.76,1.47,104,108,true
2015-01-14T04:00:00.000Z,Phoenix Suns,Cleveland Cavaliers,1.54,2.55,107,100,false
2015-01-14T04:00:00.000Z,Utah Jazz,Golden State Warriors,4.03,1.26,105,116,false
2015-01-14T02:00:00.000Z,Indiana Pacers,Minnesota Timberwolves,1.14,6.1,101,110,false
2015-01-14T02:00:00.000Z,Philadelphia 76ers,Atlanta Hawks,5.62,1.15,87,105,false
2015-01-14T02:00:00.000Z,Washington Wizards,San Antonio Spurs,1.9,1.93,101,93,false
2015-01-13T03:00:00.000Z,Chicago Bulls,Orlando Magic,1.14,6.11,114,121,false
2015-01-13T02:30:00.000Z,Boston Celtics,New Orleans Pelicans,2.8,1.46,108,100,false
2015-01-13T02:30:00.000Z,Brooklyn Nets,Houston Rockets,3.43,1.33,99,113,false
2015-01-13T02:30:00.000Z,Toronto Raptors,Detroit Pistons,1.42,2.95,111,114,false
2015-01-12T04:30:00.000Z,Los Angeles Lakers,Portland Trail Blazers,3.07,1.39,94,106,false
2015-01-12T04:00:00.000Z,Sacramento Kings,Cleveland Cavaliers,1.63,2.33,103,84,false
2015-01-12T01:00:00.000Z,Memphis Grizzlies,Phoenix Suns,1.6,2.39,122,110,true
2015-01-11T22:30:00.000Z,Los Angeles Clippers,Miami Heat,1.17,5.36,90,104,false
2015-01-11T22:00:00.000Z,Atlanta Hawks,Washington Wizards,1.55,2.52,120,89,false
2015-01-11T05:00:00.000Z,Portland Trail Blazers,Orlando Magic,1.05,11.14,103,92,false
2015-01-11T03:00:00.000Z,Chicago Bulls,Milwaukee Bucks,1.38,3.12,95,87,false
2015-01-11T03:00:00.000Z,Houston Rockets,Utah Jazz,1.12,6.51,97,82,false
2015-01-11T03:00:00.000Z,Minnesota Timberwolves,San Antonio Spurs,5.61,1.16,93,108,false
2015-01-11T02:30:00.000Z,Detroit Pistons,Brooklyn Nets,1.43,2.9,98,93,false
2015-01-11T02:30:00.000Z,Philadelphia 76ers,Indiana Pacers,3.38,1.34,93,92,false
2015-01-11T02:30:00.000Z,Toronto Raptors,Boston Celtics,1.12,6.9,109,96,false
2015-01-10T22:30:00.000Z,Los Angeles Clippers,Dallas Mavericks,1.63,2.32,120,100,false
2015-01-10T20:00:00.000Z,New York Knicks,Charlotte Hornets,3.6,1.3,82,110,false
2015-01-10T05:30:00.000Z,Golden State Warriors,Cleveland Cavaliers,1.08,8.97,112,94,false
2015-01-10T05:30:00.000Z,Los Angeles Lakers,Orlando Magic,1.8,2.04,101,84,false
2015-01-10T05:00:00.000Z,Sacramento Kings,Denver Nuggets,1.5,2.65,108,118,false
2015-01-10T03:30:00.000Z,Milwaukee Bucks,Minnesota Timberwolves,1.2,4.79,98,84,false
2015-01-10T03:30:00.000Z,San Antonio Spurs,Phoenix Suns,1.48,2.7,100,95,false
2015-01-10T03:00:00.000Z,New Orleans Pelicans,Memphis Grizzlies,1.84,2,106,95,false
2015-01-10T03:00:00.000Z,Oklahoma City Thunder,Utah Jazz,1.12,6.64,99,94,false
2015-01-10T03:00:00.000Z,Washington Wizards,Chicago Bulls,1.88,1.95,102,86,false
2015-01-10T02:30:00.000Z,Brooklyn Nets,Philadelphia 76ers,1.15,5.64,88,90,false
2015-01-10T02:30:00.000Z,Detroit Pistons,Atlanta Hawks,2.22,1.69,103,106,false
2015-01-10T02:00:00.000Z,Indiana Pacers,Boston Celtics,1.42,2.95,107,103,true
2015-01-09T05:30:00.000Z,Portland Trail Blazers,Miami Heat,1.23,4.28,99,83,false
2015-01-09T03:00:00.000Z,New York Knicks,Houston Rockets,7.91,1.09,96,120,false
2015-01-09T02:30:00.000Z,Toronto Raptors,Charlotte Hornets,1.09,7.88,95,103,false
2015-01-08T05:30:00.000Z,Golden State Warriors,Indiana Pacers,1.12,6.73,117,102,false
2015-01-08T05:30:00.000Z,Los Angeles Clippers,Los Angeles Lakers,1.15,5.74,114,89,false
2015-01-08T05:00:00.000Z,Sacramento Kings,Oklahoma City Thunder,3.67,1.3,104,83,false
2015-01-08T04:30:00.000Z,Minnesota Timberwolves,Phoenix Suns,4.13,1.25,111,113,false
2015-01-08T04:00:00.000Z,Denver Nuggets,Orlando Magic,1.33,3.44,93,90,false
2015-01-08T03:30:00.000Z,Dallas Mavericks,Detroit Pistons,1.21,4.63,95,108,false
2015-01-08T03:00:00.000Z,Chicago Bulls,Utah Jazz,1.14,5.96,77,97,false
2015-01-08T02:30:00.000Z,Atlanta Hawks,Memphis Grizzlies,1.56,2.49,96,86,false
2015-01-08T02:30:00.000Z,Brooklyn Nets,Boston Celtics,1.49,2.68,81,89,false
2015-01-08T02:00:00.000Z,Charlotte Hornets,New Orleans Pelicans,2.65,1.5,98,94,false
2015-01-08T02:00:00.000Z,Cleveland Cavaliers,Houston Rockets,3.15,1.38,93,105,false
2015-01-08T02:00:00.000Z,Philadelphia 76ers,Milwaukee Bucks,3.35,1.34,77,97,false
2015-01-08T02:00:00.000Z,Washington Wizards,New York Knicks,1.04,12.88,101,91,false
2015-01-07T03:30:00.000Z,San Antonio Spurs,Detroit Pistons,1.26,4.03,104,105,false
2015-01-07T03:00:00.000Z,Milwaukee Bucks,Phoenix Suns,2.61,1.51,96,102,false
2015-01-06T05:30:00.000Z,Golden State Warriors,Oklahoma City Thunder,1.63,2.34,117,91,false
2015-01-06T05:30:00.000Z,Los Angeles Clippers,Atlanta Hawks,1.44,2.87,98,107,false
2015-01-06T05:00:00.000Z,Portland Trail Blazers,Los Angeles Lakers,1.09,8.26,98,94,false
2015-01-06T04:00:00.000Z,Utah Jazz,Indiana Pacers,1.8,2.05,101,105,false
2015-01-06T03:00:00.000Z,Chicago Bulls,Houston Rockets,1.67,2.26,114,105,false
2015-01-06T03:00:00.000Z,Memphis Grizzlies,New York Knicks,1.05,11.94,105,83,false
2015-01-06T03:00:00.000Z,New Orleans Pelicans,Washington Wizards,1.66,2.27,85,92,false
2014-12-16T05:30:00.000Z,Los Angeles Clippers,Detroit Pistons,1.1,7.56,113,91,false
2014-12-16T05:00:00.000Z,Portland Trail Blazers,San Antonio Spurs,1.25,4.09,108,95,false
2014-12-16T04:00:00.000Z,Phoenix Suns,Milwaukee Bucks,1.45,2.8,94,96,false
2014-12-16T02:30:00.000Z,Atlanta Hawks,Chicago Bulls,1.72,2.16,93,86,false
2014-12-16T02:30:00.000Z,Toronto Raptors,Orlando Magic,1.32,3.48,95,82,false
2014-12-16T02:00:00.000Z,Cleveland Cavaliers,Charlotte Hornets,1.14,5.89,97,88,false
2014-12-30T02:30:00.000Z,Brooklyn Nets,Sacramento Kings,-115,-104,107,99,false
2014-12-16T02:00:00.000Z,Indiana Pacers,Los Angeles Lakers,1.49,2.68,110,91,false
2014-12-16T02:00:00.000Z,Philadelphia 76ers,Boston Celtics,2.71,1.48,87,105,false
2014-12-15T03:00:00.000Z,Denver Nuggets,San Antonio Spurs,2.76,1.47,91,99,false
2014-12-15T02:30:00.000Z,New York Knicks,Toronto Raptors,3.43,1.33,90,95,true
2014-12-30T02:30:00.000Z,Miami Heat,Orlando Magic,-227,186,101,102,false
2014-12-30T02:00:00.000Z,Charlotte Hornets,Milwaukee Bucks,-147,125,94,104,true
2014-12-30T02:00:00.000Z,Indiana Pacers,Chicago Bulls,171,-208,90,92,false
2014-12-29T04:30:00.000Z,Los Angeles Lakers,Phoenix Suns,173,-213,107,116,false
2014-12-15T02:00:00.000Z,Minnesota Timberwolves,Los Angeles Lakers,2.41,1.59,94,100,false
2014-12-15T02:00:00.000Z,Oklahoma City Thunder,Phoenix Suns,1.3,3.66,112,88,false
2014-12-15T01:00:00.000Z,Miami Heat,Chicago Bulls,3.31,1.35,75,93,false
2014-12-15T01:00:00.000Z,New Orleans Pelicans,Golden State Warriors,3.34,1.34,122,128,true
2014-12-29T04:00:00.000Z,Denver Nuggets,Toronto Raptors,120,-143,102,116,false
2014-12-29T04:00:00.000Z,Portland Trail Blazers,New York Knicks,-833,589,101,79,false
2014-12-29T02:30:00.000Z,Dallas Mavericks,Oklahoma City Thunder,-133,112,112,107,false
2014-12-29T02:00:00.000Z,San Antonio Spurs,Houston Rockets,-116,-102,110,106,false
2014-12-15T01:00:00.000Z,Washington Wizards,Utah Jazz,1.12,6.57,93,84,false
2014-12-14T05:00:00.000Z,Sacramento Kings,Detroit Pistons,1.44,2.87,90,95,false
2014-12-14T03:00:00.000Z,Houston Rockets,Denver Nuggets,1.32,3.49,108,96,false
2014-12-14T02:30:00.000Z,Milwaukee Bucks,Los Angeles Clippers,2.99,1.41,111,106,false
2014-12-28T23:30:00.000Z,Cleveland Cavaliers,Detroit Pistons,-357,279,80,103,false
2014-12-28T05:30:00.000Z,Golden State Warriors,Minnesota Timberwolves,-10000,2019,110,97,false
2014-12-28T05:00:00.000Z,Sacramento Kings,New York Knicks,-250,202,135,129,true
2014-12-28T04:00:00.000Z,Utah Jazz,Philadelphia 76ers,-588,428,88,71,false
2014-12-14T02:30:00.000Z,Philadelphia 76ers,Memphis Grizzlies,5.54,1.16,115,120,true
2014-12-14T02:00:00.000Z,Charlotte Hornets,Brooklyn Nets,1.56,2.5,87,114,false
2014-12-14T02:00:00.000Z,Indiana Pacers,Portland Trail Blazers,2.73,1.48,85,95,false
2014-12-28T03:30:00.000Z,Milwaukee Bucks,Atlanta Hawks,154,-185,85,90,false
2014-12-28T03:00:00.000Z,Brooklyn Nets,Indiana Pacers,-154,129,85,110,false
2014-12-28T03:00:00.000Z,Chicago Bulls,New Orleans Pelicans,-556,405,107,100,false
2014-12-28T02:30:00.000Z,Miami Heat,Memphis Grizzlies,133,-159,95,103,false
2014-12-28T02:00:00.000Z,Charlotte Hornets,Orlando Magic,-256,211,94,102,false
2014-12-14T02:00:00.000Z,Orlando Magic,Atlanta Hawks,2.3,1.65,100,99,false
2014-12-13T21:00:00.000Z,Dallas Mavericks,Golden State Warriors,1.92,1.91,98,105,false
2014-12-13T04:30:00.000Z,San Antonio Spurs,Los Angeles Lakers,1.09,7.74,110,112,true
2014-12-13T04:00:00.000Z,Phoenix Suns,Detroit Pistons,1.19,4.99,103,105,false
2014-12-13T04:00:00.000Z,Utah Jazz,Miami Heat,1.8,2.04,95,100,false
2014-12-13T03:00:00.000Z,Memphis Grizzlies,Charlotte Hornets,1.17,5.45,113,107,true
2014-12-28T02:00:00.000Z,Washington Wizards,Boston Celtics,-556,409,101,88,false
2014-12-27T22:30:00.000Z,Los Angeles Clippers,Toronto Raptors,-192,159,98,110,false
2014-12-27T05:00:00.000Z,Portland Trail Blazers,Philadelphia 76ers,-1111,683,114,93,false
2014-12-27T05:00:00.000Z,Sacramento Kings,Phoenix Suns,172,-208,106,115,false
2014-12-27T04:00:00.000Z,Denver Nuggets,Minnesota Timberwolves,-625,450,106,102,false
2014-12-13T03:00:00.000Z,Minnesota Timberwolves,Oklahoma City Thunder,4.3,1.23,92,111,false
2014-12-13T03:00:00.000Z,New Orleans Pelicans,Cleveland Cavaliers,1.84,2.01,119,114,false
2014-12-13T02:30:00.000Z,Atlanta Hawks,Orlando Magic,1.21,4.64,87,81,false
2014-12-13T02:30:00.000Z,Boston Celtics,New York Knicks,1.37,3.2,95,101,false
2014-12-13T02:30:00.000Z,Brooklyn Nets,Philadelphia 76ers,1.33,3.4,88,70,false
2014-12-27T03:30:00.000Z,Dallas Mavericks,Los Angeles Lakers,-1250,749,102,98,false
2014-12-27T03:00:00.000Z,Memphis Grizzlies,Houston Rockets,-125,104,111,117,true
2014-12-27T03:00:00.000Z,New Orleans Pelicans,San Antonio Spurs,-147,124,97,90,false
2014-12-13T02:30:00.000Z,Toronto Raptors,Indiana Pacers,1.21,4.53,106,94,false
2014-12-13T02:00:00.000Z,Chicago Bulls,Portland Trail Blazers,1.72,2.17,115,106,false
2014-12-13T02:00:00.000Z,Washington Wizards,Los Angeles Clippers,2.2,1.7,104,96,false
2014-12-12T05:30:00.000Z,Sacramento Kings,Houston Rockets,1.92,1.9,109,113,true
2014-12-12T03:00:00.000Z,Oklahoma City Thunder,Cleveland Cavaliers,1.35,3.28,103,94,false
2014-12-27T03:00:00.000Z,Oklahoma City Thunder,Charlotte Hornets,-286,231,98,75,false
2014-12-27T02:30:00.000Z,Atlanta Hawks,Milwaukee Bucks,-476,363,77,107,false
2014-12-27T02:30:00.000Z,Detroit Pistons,Indiana Pacers,127,-152,119,109,false
2014-12-27T02:00:00.000Z,Orlando Magic,Cleveland Cavaliers,147,-175,89,98,false
2014-12-26T20:00:00.000Z,Boston Celtics,Brooklyn Nets,-128,108,107,109,false
2014-12-11T05:30:00.000Z,Denver Nuggets,Miami Heat,1.44,2.89,102,82,false
2014-12-11T05:30:00.000Z,Golden State Warriors,Houston Rockets,1.23,4.38,105,93,false
2014-12-11T03:30:00.000Z,San Antonio Spurs,New York Knicks,1.17,5.29,109,95,false
2014-12-11T03:00:00.000Z,Chicago Bulls,Brooklyn Nets,1.14,6.03,105,80,false
2014-12-11T03:00:00.000Z,Dallas Mavericks,New Orleans Pelicans,1.31,3.59,112,107,false
2014-12-26T05:30:00.000Z,Los Angeles Clippers,Golden State Warriors,-132,108,100,86,false
2014-12-26T03:00:00.000Z,Chicago Bulls,Los Angeles Lakers,-833,563,113,93,false
2014-12-26T00:00:00.000Z,Miami Heat,Cleveland Cavaliers,202,-250,101,91,false
2014-12-25T21:30:00.000Z,San Antonio Spurs,Oklahoma City Thunder,-263,212,106,114,false
2014-12-25T19:00:00.000Z,New York Knicks,Washington Wizards,179,-217,91,102,false
2014-12-24T05:30:00.000Z,Los Angeles Lakers,Golden State Warriors,483,-667,115,105,false
2014-12-11T03:00:00.000Z,Minnesota Timberwolves,Portland Trail Blazers,5.92,1.15,90,82,false
2014-12-11T02:30:00.000Z,Atlanta Hawks,Philadelphia 76ers,1.07,9.11,95,79,false
2014-12-11T02:00:00.000Z,Charlotte Hornets,Boston Celtics,1.67,2.26,96,87,false
2014-12-11T02:00:00.000Z,Indiana Pacers,Los Angeles Clippers,3.31,1.35,96,103,false
2014-12-11T02:00:00.000Z,Orlando Magic,Washington Wizards,2.81,1.45,89,91,false
2014-12-24T04:00:00.000Z,Phoenix Suns,Dallas Mavericks,-118,-101,124,115,false
2014-12-24T03:00:00.000Z,Milwaukee Bucks,Charlotte Hornets,-227,187,101,108,false
2014-12-24T03:00:00.000Z,Oklahoma City Thunder,Portland Trail Blazers,-192,159,111,115,true
2014-12-10T05:30:00.000Z,Los Angeles Lakers,Sacramento Kings,1.61,2.37,98,95,false
2014-12-10T04:00:00.000Z,Phoenix Suns,Miami Heat,1.52,2.59,97,103,false
2014-12-10T04:00:00.000Z,Utah Jazz,San Antonio Spurs,5.01,1.19,100,96,false
2014-12-24T02:30:00.000Z,Atlanta Hawks,Los Angeles Clippers,-125,104,107,104,false
2014-12-24T02:30:00.000Z,Brooklyn Nets,Denver Nuggets,-172,145,102,96,false
2014-12-24T02:30:00.000Z,Miami Heat,Philadelphia 76ers,-357,278,87,91,false
2014-12-24T02:00:00.000Z,Cleveland Cavaliers,Minnesota Timberwolves,-2000,1045,125,104,false
2014-12-24T02:00:00.000Z,Indiana Pacers,New Orleans Pelicans,102,-122,96,84,false
2014-12-24T02:00:00.000Z,Orlando Magic,Boston Celtics,-130,108,100,95,false
2014-12-24T02:00:00.000Z,Washington Wizards,Chicago Bulls,-147,124,91,99,false
2014-12-23T05:30:00.000Z,Golden State Warriors,Sacramento Kings,-833,582,128,108,false
2014-12-23T03:30:00.000Z,Dallas Mavericks,Atlanta Hawks,-189,156,102,105,false
2014-12-23T03:30:00.000Z,San Antonio Spurs,Los Angeles Clippers,-112,-106,125,118,false
2015-01-06T03:00:00.000Z,Minnesota Timberwolves,Denver Nuggets,168,-204,101,110,false
2015-01-06T02:30:00.000Z,Boston Celtics,Charlotte Hornets,-233,189,95,104,false
2015-01-06T02:30:00.000Z,Brooklyn Nets,Dallas Mavericks,254,-323,88,96,true
2015-01-06T02:00:00.000Z,Philadelphia 76ers,Cleveland Cavaliers,163,-196,95,92,false
2015-01-05T04:30:00.000Z,Los Angeles Lakers,Indiana Pacers,-111,-108,88,87,false
2015-01-05T03:00:00.000Z,Phoenix Suns,Toronto Raptors,-115,-104,125,109,false
2015-01-05T02:30:00.000Z,New York Knicks,Milwaukee Bucks,254,-323,82,95,false
2015-01-05T01:00:00.000Z,Detroit Pistons,Sacramento Kings,-161,134,114,95,false
2015-01-05T01:00:00.000Z,Miami Heat,Brooklyn Nets,114,-135,88,84,false
2015-01-04T20:00:00.000Z,Cleveland Cavaliers,Dallas Mavericks,266,-333,90,109,false
2015-01-04T05:30:00.000Z,Los Angeles Clippers,Philadelphia 76ers,-10000,1971,127,91,false
2015-01-04T05:00:00.000Z,Portland Trail Blazers,Atlanta Hawks,-256,210,107,115,false
2015-01-04T04:00:00.000Z,Denver Nuggets,Memphis Grizzlies,-122,102,114,85,false
2015-01-04T03:30:00.000Z,San Antonio Spurs,Washington Wizards,-244,198,101,92,false
2015-01-04T03:00:00.000Z,Chicago Bulls,Boston Celtics,-556,418,109,104,true
2015-01-04T03:00:00.000Z,Houston Rockets,Miami Heat,-303,240,115,79,false
2015-01-04T03:00:00.000Z,Minnesota Timberwolves,Utah Jazz,-122,102,89,101,false
2015-01-04T02:00:00.000Z,Orlando Magic,Charlotte Hornets,-179,150,90,98,false
2015-01-03T05:30:00.000Z,Golden State Warriors,Toronto Raptors,-192,162,126,105,false
2015-01-03T05:30:00.000Z,Los Angeles Lakers,Memphis Grizzlies,154,-185,106,109,false
2015-01-03T04:00:00.000Z,Phoenix Suns,Philadelphia 76ers,-1667,957,112,96,false
2015-01-03T04:00:00.000Z,Utah Jazz,Atlanta Hawks,159,-189,92,98,false
2015-01-03T03:30:00.000Z,Milwaukee Bucks,Indiana Pacers,-127,106,91,94,false
2015-01-03T03:00:00.000Z,New Orleans Pelicans,Houston Rockets,110,-130,111,83,false
2015-01-03T03:00:00.000Z,Oklahoma City Thunder,Washington Wizards,-333,262,109,102,false
2015-01-03T02:30:00.000Z,Boston Celtics,Dallas Mavericks,206,-250,101,119,false
2015-01-03T02:30:00.000Z,New York Knicks,Detroit Pistons,162,-196,81,97,false
2015-01-03T02:00:00.000Z,Charlotte Hornets,Cleveland Cavaliers,100,-119,87,91,false
2015-01-03T02:00:00.000Z,Orlando Magic,Brooklyn Nets,120,-143,98,100,false
2015-01-02T03:00:00.000Z,Chicago Bulls,Denver Nuggets,-667,468,106,101,false
2015-01-02T03:00:00.000Z,Minnesota Timberwolves,Sacramento Kings,158,-189,107,110,false
2015-01-01T03:00:00.000Z,Oklahoma City Thunder,Phoenix Suns,-333,268,137,134,true
2015-01-01T02:00:00.000Z,Cleveland Cavaliers,Milwaukee Bucks,-105,-114,80,96,false
2015-01-01T02:00:00.000Z,Houston Rockets,Charlotte Hornets,-909,594,102,83,false
2015-01-01T02:00:00.000Z,San Antonio Spurs,New Orleans Pelicans,-208,171,95,93,true
2015-01-01T01:00:00.000Z,Los Angeles Clippers,New York Knicks,-1111,690,99,78,false
2014-12-31T22:00:00.000Z,Indiana Pacers,Miami Heat,-175,147,106,95,false
2014-12-31T20:00:00.000Z,Boston Celtics,Sacramento Kings,108,-130,106,84,false
2014-12-31T05:30:00.000Z,Golden State Warriors,Philadelphia 76ers,-5000,1488,126,86,false
2014-12-31T05:00:00.000Z,Portland Trail Blazers,Toronto Raptors,-161,135,102,97,true
2014-12-31T04:00:00.000Z,Denver Nuggets,Los Angeles Lakers,-238,192,103,111,false
2014-12-31T04:00:00.000Z,Utah Jazz,Minnesota Timberwolves,-294,236,100,94,false
2014-12-31T03:30:00.000Z,Dallas Mavericks,Washington Wizards,-208,171,114,87,false
2014-12-31T03:00:00.000Z,Chicago Bulls,Brooklyn Nets,-556,416,82,96,false
2014-12-31T03:00:00.000Z,Memphis Grizzlies,San Antonio Spurs,-114,-105,95,87,false
2014-12-31T03:00:00.000Z,New Orleans Pelicans,Phoenix Suns,-125,104,110,106,false
2014-12-31T02:30:00.000Z,Atlanta Hawks,Cleveland Cavaliers,-270,220,109,101,false
2014-12-31T02:00:00.000Z,Orlando Magic,Detroit Pistons,102,-122,86,109,false
2014-12-30T05:30:00.000Z,Los Angeles Clippers,Utah Jazz,-1000,646,101,97,false
2014-12-30T03:00:00.000Z,Houston Rockets,Washington Wizards,-169,143,103,104,false
2014-12-23T03:00:00.000Z,Chicago Bulls,Toronto Raptors,1.55,2.51,129,120,false
2014-12-23T03:00:00.000Z,Houston Rockets,Portland Trail Blazers,1.49,2.67,110,95,false
2014-12-23T03:00:00.000Z,Memphis Grizzlies,Utah Jazz,1.24,4.27,91,97,false
2014-12-23T02:00:00.000Z,Charlotte Hornets,Denver Nuggets,1.72,2.17,110,82,false
2014-12-22T02:00:00.000Z,Minnesota Timberwolves,Indiana Pacers,2.41,1.59,96,100,false
2014-12-22T02:00:00.000Z,Oklahoma City Thunder,New Orleans Pelicans,1.32,3.52,99,101,false
2014-12-22T01:00:00.000Z,Brooklyn Nets,Detroit Pistons,1.75,2.12,110,105,false
2014-12-22T01:00:00.000Z,Miami Heat,Boston Celtics,2.29,1.64,100,84,false
2014-12-22T01:00:00.000Z,Orlando Magic,Philadelphia 76ers,1.21,4.56,88,96,false
2014-12-22T01:00:00.000Z,Sacramento Kings,Los Angeles Lakers,1.32,3.52,108,101,false
2014-12-22T01:00:00.000Z,Washington Wizards,Phoenix Suns,1.41,2.96,92,104,false
2014-12-21T23:30:00.000Z,Cleveland Cavaliers,Memphis Grizzlies,1.51,2.62,105,91,false
2014-12-21T22:30:00.000Z,Toronto Raptors,New York Knicks,1.09,8.03,118,108,false
2014-12-21T05:30:00.000Z,Los Angeles Clippers,Milwaukee Bucks,1.17,5.32,106,102,false
2014-12-21T04:00:00.000Z,Denver Nuggets,Indiana Pacers,1.65,2.29,76,73,false
2014-12-21T03:30:00.000Z,Dallas Mavericks,San Antonio Spurs,1.15,5.8,99,93,false
2014-12-21T03:00:00.000Z,Houston Rockets,Atlanta Hawks,1.46,2.77,97,104,false
2014-12-21T02:00:00.000Z,Charlotte Hornets,Utah Jazz,1.59,2.42,104,86,false
2014-12-21T02:00:00.000Z,New Orleans Pelicans,Portland Trail Blazers,1.46,2.8,88,114,false
2014-12-20T20:00:00.000Z,New York Knicks,Phoenix Suns,3.03,1.41,90,99,false
2014-12-20T05:30:00.000Z,Los Angeles Lakers,Oklahoma City Thunder,2.97,1.41,103,104,false
2014-12-20T04:00:00.000Z,Denver Nuggets,Los Angeles Clippers,2.38,1.6,109,106,false
2014-12-20T03:00:00.000Z,Memphis Grizzlies,Chicago Bulls,1.36,3.25,97,103,false
2014-12-20T03:00:00.000Z,San Antonio Spurs,Portland Trail Blazers,1.5,2.64,119,129,true
2014-12-20T02:30:00.000Z,Boston Celtics,Minnesota Timberwolves,1.39,3.09,114,98,false
2014-12-20T02:30:00.000Z,Cleveland Cavaliers,Brooklyn Nets,1.14,6.17,95,91,false
2014-12-20T02:30:00.000Z,Detroit Pistons,Toronto Raptors,3.61,1.31,100,110,false
2014-12-20T02:30:00.000Z,Miami Heat,Washington Wizards,2.99,1.41,103,105,false
2014-12-20T02:00:00.000Z,Orlando Magic,Utah Jazz,1.56,2.49,94,101,false
2014-12-20T02:00:00.000Z,Philadelphia 76ers,Charlotte Hornets,2.61,1.52,91,109,false
2014-12-19T05:30:00.000Z,Golden State Warriors,Oklahoma City Thunder,1.71,2.2,114,109,false
2014-12-19T05:00:00.000Z,Sacramento Kings,Milwaukee Bucks,1.3,3.67,107,108,false
2014-12-19T03:30:00.000Z,Houston Rockets,New Orleans Pelicans,1.5,2.68,90,99,false
2014-12-19T03:00:00.000Z,Chicago Bulls,New York Knicks,1.08,8.59,103,97,false
2014-12-18T05:30:00.000Z,Denver Nuggets,Houston Rockets,2.23,1.68,111,115,true
2014-12-18T05:30:00.000Z,Los Angeles Clippers,Indiana Pacers,1.13,6.3,102,100,false
2014-12-18T05:00:00.000Z,Portland Trail Blazers,Milwaukee Bucks,1.18,5.12,104,97,false
2014-12-18T03:30:00.000Z,San Antonio Spurs,Memphis Grizzlies,1.65,2.3,116,117,true
2014-12-18T03:00:00.000Z,Toronto Raptors,Brooklyn Nets,1.1,7.48,105,89,false
2014-12-18T02:30:00.000Z,Boston Celtics,Orlando Magic,1.6,2.4,109,92,false
2014-12-18T02:30:00.000Z,Detroit Pistons,Dallas Mavericks,3.48,1.32,106,117,false
2014-12-18T02:30:00.000Z,Miami Heat,Utah Jazz,1.59,2.41,87,105,false
2014-12-18T02:00:00.000Z,Charlotte Hornets,Phoenix Suns,2.22,1.69,106,111,false
2014-12-18T02:00:00.000Z,Cleveland Cavaliers,Atlanta Hawks,1.33,3.43,98,127,false
2014-12-17T05:30:00.000Z,Sacramento Kings,Oklahoma City Thunder,3.97,1.26,92,104,false
2014-12-17T03:00:00.000Z,Memphis Grizzlies,Golden State Warriors,1.63,2.33,105,98,false
2014-12-17T03:00:00.000Z,New Orleans Pelicans,Utah Jazz,1.17,5.3,119,111,false
2014-12-17T03:00:00.000Z,New York Knicks,Dallas Mavericks,3.69,1.29,87,107,false
2014-12-17T02:30:00.000Z,Brooklyn Nets,Miami Heat,1.38,3.14,91,95,false
2014-12-17T02:00:00.000Z,Washington Wizards,Minnesota Timberwolves,1.09,8.07,109,95,false
2014-12-10T03:00:00.000Z,Memphis Grizzlies,Dallas Mavericks,-147,123,114,105,false
2014-12-10T03:00:00.000Z,New Orleans Pelicans,New York Knicks,-270,216,104,93,false
2014-12-10T03:00:00.000Z,Oklahoma City Thunder,Milwaukee Bucks,-625,461,114,101,false
2014-12-10T02:30:00.000Z,Detroit Pistons,Portland Trail Blazers,309,-400,86,98,false
2014-12-10T02:00:00.000Z,Cleveland Cavaliers,Toronto Raptors,-270,221,105,101,false
